season,round,race_name,circuit_id,circuit_name,race_date,driver_id,driver_code,given_name,family_name,constructor_id,constructor_name,grid,position,points,status
2017,20,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2017-11-26,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,19,17,0,+1 Lap
2017,20,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2017-11-26,stroll,STR,Lance,Stroll,williams,Williams,15,18,0,+1 Lap
2017,20,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2017-11-26,sainz,SAI,Carlos,Sainz,renault,Renault,12,19,0,Wheel
2017,20,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2017-11-26,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,4,20,0,Hydraulics
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,1,25,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,2,18,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,2,3,15,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,8,4,12,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,alonso,ALO,Fernando,Alonso,mclaren,McLaren,10,5,10,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,4,6,8,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,7,6,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,15,8,4,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,11,9,2,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,sainz,SAI,Carlos,Sainz,renault,Renault,9,10,1,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,perez,PER,Sergio,Pérez,force_india,Force India,12,11,0,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,ocon,OCO,Esteban,Ocon,force_india,Force India,14,12,0,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,leclerc,LEC,Charles,Leclerc,sauber,Sauber,18,13,0,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,stroll,STR,Lance,Stroll,williams,Williams,13,14,0,Finished
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,16,15,0,+1 Lap
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,6,16,0,Wheel
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,5,17,0,Wheel
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,20,18,0,Engine
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,17,19,0,Steering
2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,2018-03-25,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,19,20,0,Brakes
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,1,1,25,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,3,2,18,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,9,3,15,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,5,4,12,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,6,5,10,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,6,8,Finished
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,7,6,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,14,8,4,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,17,9,2,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,ocon,OCO,Esteban,Ocon,force_india,Force India,8,10,1,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,sainz,SAI,Carlos,Sainz,renault,Renault,10,11,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,leclerc,LEC,Charles,Leclerc,sauber,Sauber,19,12,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,16,13,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,stroll,STR,Lance,Stroll,williams,Williams,20,14,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,18,15,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,perez,PER,Sergio,Pérez,force_india,Force India,12,16,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,11,17,0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,2,18,0,Wheel
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,15,19,0,Puncture
2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,2018-04-08,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,4,20,0,Electrical
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,6,1,25,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,3,2,18,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,2,3,15,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,4,4,12,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,5,10,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,6,8,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,7,6,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,1,8,4,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,sainz,SAI,Carlos,Sainz,renault,Renault,9,9,2,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,11,10,1,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,ocon,OCO,Esteban,Ocon,force_india,Force India,12,11,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,perez,PER,Sergio,Pérez,force_india,Force India,8,12,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,14,13,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,stroll,STR,Lance,Stroll,williams,Williams,18,14,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,16,15,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,20,16,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,10,17,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,17,18,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,leclerc,LEC,Charles,Leclerc,sauber,Sauber,19,19,0,Finished
2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,2018-04-15,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,15,20,0,Collision damage
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,2,1,25,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,6,2,18,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,perez,PER,Sergio,Pérez,force_india,Force India,8,3,15,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,1,4,12,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,sainz,SAI,Carlos,Sainz,renault,Renault,9,5,10,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,leclerc,LEC,Charles,Leclerc,sauber,Sauber,13,6,8,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,alonso,ALO,Fernando,Alonso,mclaren,McLaren,12,7,6,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,stroll,STR,Lance,Stroll,williams,Williams,10,8,4,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,16,9,2,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,19,10,1,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,18,11,0,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,17,12,0,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,15,13,0,Finished
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,3,14,0,Puncture
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,20,15,0,Accident
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,16,0,Collision
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,4,17,0,Collision
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,14,18,0,Accident
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,ocon,OCO,Esteban,Ocon,force_india,Force India,7,19,0,Collision
2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,2018-04-29,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,11,20,0,Collision
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,2,18,Finished
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,3,15,Finished
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,4,12,Finished
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,6,5,10,Finished
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,7,6,8,+1 Lap
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,sainz,SAI,Carlos,Sainz,renault,Renault,9,7,6,+1 Lap
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,alonso,ALO,Fernando,Alonso,mclaren,McLaren,8,8,4,+1 Lap
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,perez,PER,Sergio,Pérez,force_india,Force India,15,9,2,+2 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,leclerc,LEC,Charles,Leclerc,sauber,Sauber,14,10,1,+2 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,stroll,STR,Lance,Stroll,williams,Williams,18,11,0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,20,12,0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,17,13,0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,19,14,0,+3 Laps
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,11,15,0,Gearbox
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,ocon,OCO,Esteban,Ocon,force_india,Force India,13,16,0,Oil leak
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,17,0,Turbo
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,10,18,0,Collision
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,12,19,0,Collision
2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,2018-05-13,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,16,20,0,Collision
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,1,1,25,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,2,2,18,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,3,3,15,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,4,12,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,5,5,10,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,ocon,OCO,Esteban,Ocon,force_india,Force India,6,6,8,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,10,7,6,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,11,8,4,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,20,9,2,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,sainz,SAI,Carlos,Sainz,renault,Renault,8,10,1,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,16,11,0,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,perez,PER,Sergio,Pérez,force_india,Force India,9,12,0,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,19,13,0,Finished
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,12,14,0,+1 Lap
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,18,15,0,+1 Lap
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,13,16,0,+1 Lap
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,stroll,STR,Lance,Stroll,williams,Williams,17,17,0,+2 Laps
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,leclerc,LEC,Charles,Leclerc,sauber,Sauber,14,18,0,Collision
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,15,19,0,Collision
2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,2018-05-27,alonso,ALO,Fernando,Alonso,mclaren,McLaren,7,20,0,Gearbox
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,1,1,25,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,2,18,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,3,3,15,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,6,4,12,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,4,5,10,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,5,6,8,Finished
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,7,6,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,sainz,SAI,Carlos,Sainz,renault,Renault,9,8,4,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,ocon,OCO,Esteban,Ocon,force_india,Force India,8,9,2,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,leclerc,LEC,Charles,Leclerc,sauber,Sauber,13,10,1,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,16,11,0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,20,12,0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,11,13,0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,perez,PER,Sergio,Pérez,force_india,Force India,10,14,0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,19,15,0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,15,16,0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,18,17,0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,alonso,ALO,Fernando,Alonso,mclaren,McLaren,14,18,0,Exhaust
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,12,19,0,Collision
2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,2018-06-10,stroll,STR,Lance,Stroll,williams,Williams,17,20,0,Collision
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,4,2,18,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,6,3,15,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,5,4,12,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,5,10,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,9,6,8,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,7,6,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,sainz,SAI,Carlos,Sainz,renault,Renault,7,8,4,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,12,9,2,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,leclerc,LEC,Charles,Leclerc,sauber,Sauber,8,10,1,Finished
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,10,11,0,+1 Lap
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,17,12,0,+1 Lap
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,15,13,0,+1 Lap
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,20,14,0,+1 Lap
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,18,15,0,+1 Lap
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,alonso,ALO,Fernando,Alonso,mclaren,McLaren,16,16,0,Wheel
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,stroll,STR,Lance,Stroll,williams,Williams,19,17,0,Puncture
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,perez,PER,Sergio,Pérez,force_india,Force India,13,18,0,Engine
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,ocon,OCO,Esteban,Ocon,force_india,Force India,11,19,0,Collision
2018,8,French Grand Prix,ricard,Circuit Paul Ricard,2018-06-24,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,14,20,0,Collision
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,4,1,25,Finished
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,3,2,18,Finished
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,6,3,15,Finished
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,5,4,12,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,8,5,10,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,ocon,OCO,Esteban,Ocon,force_india,Force India,11,6,8,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,perez,PER,Sergio,Pérez,force_india,Force India,16,7,6,+1 Lap
