season,round,driver_id,qualifying_position,q1,q2,q3
2020,7,hamilton,1,1:42.323,1:42.014,1:41.252
2020,7,bottas,2,1:42.534,1:42.126,1:41.763
2020,7,max_verstappen,3,1:43.197,1:42.473,1:41.778
2020,7,ricciardo,4,1:43.309,1:42.487,1:42.061
2020,7,albon,5,1:43.418,1:42.193,1:42.264
2020,7,ocon,6,1:43.505,1:42.534,1:42.396
2020,7,sainz,7,1:43.322,1:42.478,1:42.438
2020,7,perez,8,1:43.349,1:42.670,1:42.532
2020,7,stroll,9,1:43.265,1:42.491,1:42.603
2020,7,norris,10,1:43.514,1:42.722,1:42.657
2020,7,kvyat,11,1:43.267,1:42.730,
2020,7,gasly,12,1:43.262,1:42.745,
2020,7,leclerc,13,1:43.656,1:42.996,
2020,7,vettel,14,1:43.567,1:43.261,
2020,7,russell,15,1:43.630,1:43.468,
2020,7,raikkonen,16,1:43.743,,
2020,7,grosjean,17,1:43.838,,
2020,7,giovinazzi,18,1:43.950,,
2020,7,latifi,19,1:44.138,,
2020,7,kevin_magnussen,20,1:44.314,,
2020,8,hamilton,1,1:19.514,1:19.092,1:18.887
2020,8,bottas,2,1:19.786,1:18.952,1:18.956
2020,8,sainz,3,1:20.099,1:19.705,1:19.695
2020,8,perez,4,1:20.048,1:19.718,1:19.720
2020,8,max_verstappen,5,1:20.193,1:19.780,1:19.795
2020,8,norris,6,1:20.344,1:19.962,1:19.820
2020,8,ricciardo,7,1:20.548,1:20.031,1:19.864
2020,8,stroll,8,1:20.400,1:19.924,1:20.049
2020,8,albon,9,1:21.104,1:20.064,1:20.090
2020,8,gasly,10,1:20.145,1:19.909,1:20.177
2020,8,kvyat,11,1:20.307,1:20.169,
2020,8,ocon,12,1:20.747,1:20.234,
2020,8,leclerc,13,1:20.443,1:20.273,
2020,8,raikkonen,14,1:21.010,1:20.926,
2020,8,kevin_magnussen,15,1:20.869,1:21.573,
2020,8,grosjean,16,1:21.139,,
2020,8,vettel,17,1:21.151,,
2020,8,giovinazzi,18,1:21.206,,
2020,8,russell,19,1:21.587,,
2020,8,latifi,20,1:21.717,,
2020,9,hamilton,1,1:15.778,1:15.309,1:15.144
2020,9,bottas,2,1:15.749,1:15.322,1:15.203
2020,9,max_verstappen,3,1:16.335,1:15.471,1:15.509
2020,9,albon,4,1:16.527,1:15.914,1:15.954
2020,9,leclerc,5,1:16.698,1:16.324,1:16.270
2020,9,perez,6,1:16.596,1:16.489,1:16.311
2020,9,stroll,7,1:16.701,1:16.271,1:16.356
2020,9,ricciardo,8,1:16.981,1:16.243,1:16.543
2020,9,sainz,9,1:16.993,1:16.522,1:17.870
2020,9,ocon,10,1:16.825,1:16.297,
2020,9,norris,11,1:16.895,1:16.640,
2020,9,kvyat,12,1:16.928,1:16.854,
2020,9,raikkonen,13,1:17.059,1:16.854,
2020,9,vettel,14,1:17.072,1:16.858,
2020,9,grosjean,15,1:17.069,1:17.254,
2020,9,gasly,16,1:17.125,,
2020,9,giovinazzi,17,1:17.220,,
2020,9,russell,18,1:17.232,,
2020,9,latifi,19,1:17.320,,
2020,9,kevin_magnussen,20,1:17.348,,
2020,10,hamilton,1,1:32.983,1:32.835,1:31.304
2020,10,max_verstappen,2,1:33.630,1:33.157,1:31.867
2020,10,bottas,3,1:32.656,1:32.405,1:31.956
2020,10,perez,4,1:33.704,1:33.038,1:32.317
2020,10,ricciardo,5,1:33.650,1:32.218,1:32.364
2020,10,sainz,6,1:33.967,1:32.757,1:32.550
2020,10,ocon,7,1:33.557,1:33.196,1:32.624
2020,10,norris,8,1:33.804,1:33.081,1:32.847
2020,10,gasly,9,1:33.734,1:33.139,1:33.000
2020,10,albon,10,1:33.919,1:33.153,1:33.008
2020,10,leclerc,11,1:34.071,1:33.239,
2020,10,kvyat,12,1:33.511,1:33.249,
2020,10,stroll,13,1:33.852,1:33.364,
2020,10,russell,14,1:34.020,1:33.583,
2020,10,vettel,15,1:34.134,1:33.609,
2020,10,grosjean,16,1:34.592,,
2020,10,giovinazzi,17,1:34.594,,
2020,10,kevin_magnussen,18,1:34.681,,
2020,10,latifi,19,1:35.066,,
2020,10,raikkonen,20,1:35.267,,
2020,11,bottas,1,1:26.573,1:25.971,1:25.269
2020,11,hamilton,2,1:26.620,1:25.390,1:25.525
2020,11,max_verstappen,3,1:26.319,1:25.467,1:25.562
2020,11,leclerc,4,1:26.857,1:26.240,1:26.035
2020,11,albon,5,1:27.126,1:26.285,1:26.047
2020,11,ricciardo,6,1:26.836,1:26.096,1:26.223
2020,11,ocon,7,1:27.086,1:26.364,1:26.242
2020,11,norris,8,1:26.829,1:26.316,1:26.458
2020,11,perez,9,1:27.120,1:26.330,1:26.704
2020,11,sainz,10,1:27.378,1:26.361,1:26.709
2020,11,vettel,11,1:27.107,1:26.738,
2020,11,gasly,12,1:27.072,1:26.776,
2020,11,kvyat,13,1:27.285,1:26.848,
2020,11,giovinazzi,14,1:27.532,1:26.936,
2020,11,kevin_magnussen,15,1:27.231,1:27.125,
2020,11,grosjean,16,1:27.552,,
2020,11,russell,17,1:27.564,,
2020,11,latifi,18,1:27.812,,
2020,11,raikkonen,19,1:27.817,,
2020,11,hulkenberg,20,1:28.021,,
2020,12,hamilton,1,1:16.828,1:16.824,1:16.652
2020,12,bottas,2,1:16.945,1:16.466,1:16.754
2020,12,max_verstappen,3,1:16.879,1:17.038,1:16.904
2020,12,leclerc,4,1:17.421,1:17.367,1:17.090
2020,12,perez,5,1:17.370,1:17.129,1:17.223
2020,12,albon,6,1:17.435,1:17.411,1:17.437
2020,12,sainz,7,1:17.627,1:17.183,1:17.520
2020,12,norris,8,1:17.547,1:17.321,1:17.525
2020,12,gasly,9,1:17.209,1:17.367,1:17.803
2020,12,ricciardo,10,1:17.621,1:17.481,
2020,12,ocon,11,1:17.775,1:17.614,
2020,12,stroll,12,1:17.667,1:17.626,
2020,12,kvyat,13,1:17.841,1:17.728,
2020,12,russell,14,1:17.931,1:17.788,
2020,12,vettel,15,1:17.446,1:17.919,
2020,12,raikkonen,16,1:18.201,,
2020,12,giovinazzi,17,1:18.323,,
2020,12,grosjean,18,1:18.364,,
2020,12,kevin_magnussen,19,1:18.508,,
2020,12,latifi,20,1:18.777,,
2020,13,bottas,1,1:14.221,1:14.585,1:13.609
2020,13,hamilton,2,1:14.229,1:14.643,1:13.706
2020,13,max_verstappen,3,1:15.034,1:14.974,1:14.176
2020,13,gasly,4,1:15.183,1:14.681,1:14.502
2020,13,ricciardo,5,1:15.474,1:14.953,1:14.520
2020,13,albon,6,1:15.402,1:14.745,1:14.572
2020,13,leclerc,7,1:15.123,1:15.017,1:14.616
2020,13,kvyat,8,1:15.412,1:15.022,1:14.696
2020,13,norris,9,1:15.274,1:15.051,1:14.814
2020,13,sainz,10,1:15.528,1:15.027,1:14.911
2020,13,perez,11,1:15.407,1:15.061,
2020,13,ocon,12,1:15.352,1:15.201,
2020,13,russell,13,1:15.760,1:15.323,
2020,13,vettel,14,1:15.571,1:15.385,
2020,13,stroll,15,1:15.822,1:15.494,
2020,13,grosjean,16,1:15.918,,
2020,13,kevin_magnussen,17,1:15.939,,
2020,13,raikkonen,18,1:15.953,,
2020,13,latifi,19,1:15.987,,
2020,13,giovinazzi,20,1:16.208,,
2020,14,stroll,1,2:07.467,1:53.372,1:47.765
2020,14,max_verstappen,2,1:57.485,1:50.293,1:48.055
2020,14,perez,3,2:07.614,1:54.097,1:49.321
2020,14,albon,4,1:59.431,1:52.282,1:50.448
2020,14,ricciardo,5,2:05.598,1:54.278,1:51.595
2020,14,hamilton,6,2:07.599,1:52.709,1:52.560
2020,14,ocon,7,2:06.115,1:53.657,1:52.622
2020,14,raikkonen,8,2:01.249,1:53.793,1:52.745
2020,14,bottas,9,2:07.001,1:53.767,1:53.258
2020,14,giovinazzi,10,2:07.341,1:53.431,1:57.226
2020,14,norris,11,2:07.167,1:54.945,
2020,14,vettel,12,2:03.356,1:55.169,
2020,14,sainz,13,2:07.489,1:55.410,
2020,14,leclerc,14,2:04.464,1:56.696,
2020,14,gasly,15,2:05.579,1:58.556,
2020,14,kevin_magnussen,16,2:08.007,,
2020,14,kvyat,17,2:09.070,,
2020,14,russell,18,2:10.017,,
2020,14,grosjean,19,2:12.909,,
2020,14,latifi,20,2:21.611,,
2020,15,hamilton,1,1:28.343,1:27.586,1:27.264
2020,15,bottas,2,1:28.767,1:28.063,1:27.553
2020,15,max_verstappen,3,1:28.885,1:28.025,1:27.678
2020,15,albon,4,1:28.732,1:28.749,1:28.274
2020,15,perez,5,1:29.178,1:28.894,1:28.322
2020,15,ricciardo,6,1:29.005,1:28.648,1:28.417
2020,15,ocon,7,1:29.203,1:28.937,1:28.419
2020,15,gasly,8,1:28.971,1:29.008,1:28.448
2020,15,norris,9,1:29.464,1:28.877,1:28.542
2020,15,kvyat,10,1:29.158,1:28.944,1:28.618
2020,15,vettel,11,1:29.142,1:29.149,
2020,15,leclerc,12,1:29.137,1:29.165,
2020,15,stroll,13,1:28.679,1:29.557,
2020,15,russell,14,1:29.294,1:31.218,
2020,15,sainz,15,1:28.975,,
2020,15,giovinazzi,16,1:29.491,,
2020,15,raikkonen,17,1:29.810,,
2020,15,kevin_magnussen,18,1:30.111,,
2020,15,grosjean,19,1:30.138,,
2020,15,latifi,20,1:30.182,,
2020,16,bottas,1,53.904,53.803,53.377
2020,16,russell,2,54.160,53.819,53.403
2020,16,max_verstappen,3,54.037,53.647,53.433
2020,16,leclerc,4,54.249,53.825,53.613
2020,16,perez,5,54.236,53.787,53.790
2020,16,kvyat,6,54.346,53.856,53.906
2020,16,ricciardo,7,54.388,53.871,53.957
2020,16,sainz,8,54.450,53.818,54.010
2020,16,gasly,9,54.207,53.941,54.154
2020,16,stroll,10,54.595,53.840,54.200
2020,16,ocon,11,54.309,53.995,
2020,16,albon,12,54.620,54.026,
2020,16,vettel,13,54.301,54.175,
2020,16,giovinazzi,14,54.523,54.377,
2020,16,norris,15,54.194,54.693,
2020,16,kevin_magnussen,16,54.705,,
2020,16,latifi,17,54.796,,
2020,16,aitken,18,54.892,,
2020,16,raikkonen,19,54.963,,
2020,16,pietro_fittipaldi,20,55.426,,
2020,17,max_verstappen,1,1:35.993,1:35.641,1:35.246
2020,17,bottas,2,1:35.699,1:35.527,1:35.271
2020,17,hamilton,3,1:35.528,1:35.466,1:35.332
2020,17,norris,4,1:36.016,1:35.849,1:35.497
2020,17,albon,5,1:36.106,1:35.654,1:35.571
2020,17,sainz,6,1:36.517,1:36.192,1:35.815
2020,17,kvyat,7,1:36.459,1:36.214,1:35.963
2020,17,stroll,8,1:36.502,1:36.143,1:36.046
2020,17,leclerc,9,1:35.881,1:35.932,1:36.065
2020,17,gasly,10,1:36.545,1:36.282,1:36.242
2020,17,ocon,11,1:36.783,1:36.359,
2020,17,ricciardo,12,1:36.704,1:36.406,
2020,17,vettel,13,1:36.655,1:36.631,
2020,17,giovinazzi,14,1:37.075,1:38.248,
2020,17,perez,15,1:36.034,,
2020,17,raikkonen,16,1:37.555,,
2020,17,kevin_magnussen,17,1:37.863,,
2020,17,russell,18,1:38.045,,
2020,17,pietro_fittipaldi,19,1:38.173,,
2020,17,latifi,20,1:38.443,,
2021,1,max_verstappen,1,1:30.499,1:30.318,1:28.997
2021,1,hamilton,2,1:30.617,1:30.085,1:29.385
2021,1,bottas,3,1:31.200,1:30.186,1:29.586
2021,1,leclerc,4,1:30.691,1:30.010,1:29.678
2021,1,gasly,5,1:30.848,1:30.513,1:29.809
2021,1,ricciardo,6,1:30.795,1:30.222,1:29.927
2021,1,norris,7,1:30.902,1:30.099,1:29.974
2021,1,sainz,8,1:31.653,1:30.009,1:30.215
2021,1,alonso,9,1:30.863,1:30.595,1:30.249
2021,1,stroll,10,1:31.261,1:30.624,1:30.601
2021,1,perez,11,1:31.165,1:30.659,
2021,1,giovinazzi,12,1:30.998,1:30.708,
2021,1,tsunoda,13,1:30.607,1:31.203,
2021,1,raikkonen,14,1:31.547,1:31.238,
2021,1,russell,15,1:31.316,1:33.430,
2021,1,ocon,16,1:31.724,,
2021,1,latifi,17,1:31.936,,
2021,1,vettel,18,1:32.056,,
2021,1,mick_schumacher,19,1:32.449,,
2021,1,mazepin,20,1:33.273,,
2021,2,hamilton,1,1:14.823,1:14.817,1:14.411
2021,2,perez,2,1:15.395,1:14.716,1:14.446
2021,2,max_verstappen,3,1:15.109,1:14.884,1:14.498
2021,2,leclerc,4,1:15.413,1:14.808,1:14.740
2021,2,gasly,5,1:15.548,1:14.927,1:14.790
2021,2,ricciardo,6,1:15.669,1:15.033,1:14.826
2021,2,norris,7,1:15.009,1:14.718,1:14.875
2021,2,bottas,8,1:14.672,1:14.905,1:14.898
2021,2,ocon,9,1:15.385,1:15.117,1:15.210
2021,2,stroll,10,1:15.522,1:15.138,
2021,2,sainz,11,1:15.406,1:15.199,
2021,2,russell,12,1:15.826,1:15.261,
2021,2,vettel,13,1:15.459,1:15.394,
2021,2,latifi,14,1:15.653,1:15.593,
2021,2,alonso,15,1:15.832,1:15.593,
2021,2,raikkonen,16,1:15.974,,
2021,2,giovinazzi,17,1:16.122,,
2021,2,mick_schumacher,18,1:16.279,,
2021,2,mazepin,19,1:16.797,,
2021,2,tsunoda,20,,,
2021,3,bottas,1,1:18.722,1:18.458,1:18.348
2021,3,hamilton,2,1:18.857,1:17.968,1:18.355
2021,3,max_verstappen,3,1:19.485,1:18.650,1:18.746
2021,3,perez,4,1:19.337,1:18.845,1:18.890
2021,3,sainz,5,1:19.309,1:18.813,1:19.039
2021,3,ocon,6,1:19.092,1:18.586,1:19.042
2021,3,norris,7,1:18.794,1:18.481,1:19.116
2021,3,leclerc,8,1:19.373,1:18.769,1:19.306
2021,3,gasly,9,1:19.464,1:19.052,1:19.475
2021,3,vettel,10,1:19.403,1:18.970,1:19.659
2021,3,russell,11,1:19.797,1:19.109,
2021,3,giovinazzi,12,1:19.410,1:19.216,
2021,3,alonso,13,1:19.728,1:19.456,
2021,3,tsunoda,14,1:19.684,1:19.463,
2021,3,raikkonen,15,1:19.748,1:19.812,
2021,3,ricciardo,16,1:19.839,,
2021,3,stroll,17,1:19.913,,
2021,3,latifi,18,1:20.285,,
2021,3,mick_schumacher,19,1:20.452,,
2021,3,mazepin,20,1:20.912,,
2021,4,hamilton,1,1:18.245,1:17.166,1:16.741
2021,4,max_verstappen,2,1:18.090,1:16.922,1:16.777
2021,4,bottas,3,1:18.005,1:17.142,1:16.873
2021,4,leclerc,4,1:18.041,1:17.717,1:17.510
2021,4,ocon,5,1:18.281,1:17.743,1:17.580
2021,4,sainz,6,1:18.205,1:17.656,1:17.620
2021,4,ricciardo,7,1:18.264,1:17.719,1:17.622
2021,4,perez,8,1:18.203,1:17.669,1:17.701
2021,4,norris,9,1:17.821,1:17.696,1:18.010
2021,4,alonso,10,1:18.281,1:17.966,1:18.147
2021,4,stroll,11,1:18.241,1:17.974,
2021,4,gasly,12,1:18.190,1:17.982,
2021,4,vettel,13,1:18.289,1:18.079,
2021,4,giovinazzi,14,1:18.549,1:18.356,
2021,4,russell,15,1:18.445,1:19.154,
2021,4,tsunoda,16,1:18.556,,
2021,4,raikkonen,17,1:18.917,,
2021,4,mick_schumacher,18,1:19.117,,
2021,4,latifi,19,1:19.219,,
2021,4,mazepin,20,1:19.807,,
2021,5,leclerc,1,1:11.113,1:10.597,1:10.346
2021,5,max_verstappen,2,1:11.124,1:10.650,1:10.576
2021,5,bottas,3,1:10.938,1:10.695,1:10.601
2021,5,sainz,4,1:11.324,1:10.806,1:10.611
2021,5,norris,5,1:11.321,1:11.031,1:10.620
2021,5,gasly,6,1:11.560,1:11.179,1:10.900
2021,5,hamilton,7,1:11.622,1:11.116,1:11.095
2021,5,vettel,8,1:12.078,1:11.309,1:11.419
2021,5,perez,9,1:11.644,1:11.019,1:11.573
2021,5,giovinazzi,10,1:11.658,1:11.409,1:11.779
2021,5,ocon,11,1:11.740,1:11.486,
2021,5,ricciardo,12,1:11.747,1:11.598,
2021,5,stroll,13,1:11.979,1:11.600,
2021,5,raikkonen,14,1:11.899,1:11.642,
2021,5,russell,15,1:12.016,1:11.830,
2021,5,tsunoda,16,1:12.096,,
2021,5,alonso,17,1:12.205,,
2021,5,latifi,18,1:12.366,,
2021,5,mazepin,19,1:12.958,,
2021,6,leclerc,1,1:42.241,1:41.659,1:41.218
2021,6,hamilton,2,1:41.545,1:41.634,1:41.450
2021,6,max_verstappen,3,1:41.760,1:41.625,1:41.563
2021,6,gasly,4,1:42.288,1:41.932,1:41.565
2021,6,sainz,5,1:42.121,1:41.740,1:41.576
2021,6,norris,6,1:42.167,1:41.813,1:41.747
2021,6,perez,7,1:41.968,1:41.630,1:41.917
2021,6,tsunoda,8,1:42.521,1:41.654,1:42.211
2021,6,alonso,9,1:42.934,1:42.195,1:42.327
2021,6,bottas,10,1:42.701,1:42.106,1:42.659
2021,6,vettel,11,1:42.460,1:42.224,
2021,6,ocon,12,1:42.426,1:42.273,
2021,6,ricciardo,13,1:42.304,1:42.558,
2021,6,raikkonen,14,1:42.923,1:42.587,
2021,6,russell,15,1:42.728,1:42.758,
2021,6,latifi,16,1:43.128,,
2021,6,mick_schumacher,17,1:44.158,,
2021,6,mazepin,18,1:44.238,,
2021,6,stroll,19,,,
2021,6,giovinazzi,20,,,
2021,7,max_verstappen,1,1:31.001,1:31.080,1:29.990
2021,7,hamilton,2,1:31.237,1:30.788,1:30.248
2021,7,bottas,3,1:31.669,1:30.735,1:30.376
2021,7,perez,4,1:31.560,1:30.971,1:30.445
2021,7,sainz,5,1:32.079,1:31.146,1:30.840
2021,7,gasly,6,1:31.898,1:31.353,1:30.868
2021,7,leclerc,7,1:32.209,1:31.567,1:30.987
2021,7,norris,8,1:31.733,1:31.542,1:31.252
2021,7,alonso,9,1:32.158,1:31.549,1:31.340
2021,7,ricciardo,10,1:32.181,1:31.615,1:31.382
2021,7,ocon,11,1:32.139,1:31.736,
2021,7,vettel,12,1:32.132,1:31.767,
2021,7,giovinazzi,13,1:32.722,1:31.813,
2021,7,russell,14,1:33.060,1:32.065,
2021,7,mick_schumacher,15,1:32.942,,
2021,7,latifi,16,1:33.062,,
2021,7,raikkonen,17,1:33.354,,
2021,7,mazepin,18,1:33.554,,
2021,7,stroll,19,,,
2021,7,tsunoda,20,,,
2021,8,max_verstappen,1,1:04.489,1:04.433,1:03.841
2021,8,bottas,2,1:04.537,1:04.443,1:04.035
2021,8,hamilton,3,1:04.672,1:04.512,1:04.067
2021,8,norris,4,1:04.584,1:04.298,1:04.120
2021,8,perez,5,1:04.638,1:04.197,1:04.168
2021,8,gasly,6,1:04.765,1:04.429,1:04.236
2021,8,leclerc,7,1:04.745,1:04.646,1:04.472
2021,8,tsunoda,8,1:04.608,1:04.631,1:04.514
2021,8,alonso,9,1:04.971,1:04.582,1:04.574
2021,8,stroll,10,1:04.821,1:04.663,1:04.708
2021,8,russell,11,1:05.033,1:04.671,
2021,8,sainz,12,1:04.859,1:04.800,
2021,8,ricciardo,13,1:05.142,1:04.808,
2021,8,vettel,14,1:05.051,1:04.875,
2021,8,giovinazzi,15,1:05.092,1:04.913,
2021,8,latifi,16,1:05.175,,
2021,8,ocon,17,1:05.217,,
2021,8,raikkonen,18,1:05.429,,
2021,8,mick_schumacher,19,1:06.041,,
2021,8,mazepin,20,1:06.192,,
2021,9,max_verstappen,1,1:04.249,1:03.927,1:03.720
2021,9,norris,2,1:04.345,1:04.415,1:03.768
2021,9,perez,3,1:04.833,1:04.483,1:03.990
2021,9,hamilton,4,1:04.506,1:04.258,1:04.014
2021,9,bottas,5,1:04.563,1:04.376,1:04.049
2021,9,gasly,6,1:04.841,1:04.412,1:04.107
2021,9,tsunoda,7,1:04.967,1:04.518,1:04.273
2021,9,vettel,8,1:04.846,1:04.493,1:04.570
2021,9,russell,9,1:04.907,1:04.553,1:04.591
2021,9,stroll,10,1:04.927,1:04.547,1:04.618
2021,9,sainz,11,1:04.596,1:04.559,
2021,9,leclerc,12,1:04.906,1:04.600,
2021,9,ricciardo,13,1:04.977,1:04.719,
2021,9,alonso,14,1:04.472,1:04.856,
2021,9,giovinazzi,15,1:04.782,1:05.083,
2021,9,raikkonen,16,1:05.009,,
2021,9,ocon,17,1:05.051,,
2021,9,latifi,18,1:05.195,,
2021,9,mick_schumacher,19,1:05.427,,
2021,9,mazepin,20,1:05.951,,
2021,10,hamilton,1,1:26.786,1:26.023,1:26.134
2021,10,max_verstappen,2,1:26.751,1:26.315,1:26.209
2021,10,bottas,3,1:27.487,1:26.764,1:26.328
2021,10,leclerc,4,1:27.051,1:26.919,1:26.828
2021,10,perez,5,1:27.121,1:27.073,1:26.844
2021,10,norris,6,1:27.444,1:27.220,1:26.897
2021,10,ricciardo,7,1:27.323,1:27.125,1:26.899
2021,10,russell,8,1:27.671,1:27.080,1:26.971
2021,10,sainz,9,1:27.337,1:26.848,1:27.007
2021,10,vettel,10,1:27.493,1:27.103,1:27.179
2021,10,alonso,11,1:27.580,1:27.245,
2021,10,gasly,12,1:27.600,1:27.273,
2021,10,ocon,13,1:27.415,1:27.340,
2021,10,giovinazzi,14,1:27.595,1:27.617,
2021,10,stroll,15,1:28.017,1:27.665,
2021,10,tsunoda,16,1:28.043,,
2021,10,raikkonen,17,1:28.062,,
2021,10,latifi,18,1:28.254,,
2021,10,mick_schumacher,19,1:28.738,,
2021,10,mazepin,20,1:29.051,,
2021,11,hamilton,1,1:16.424,1:16.553,1:15.419
2021,11,bottas,2,1:16.569,1:16.702,1:15.734
2021,11,max_verstappen,3,1:16.214,1:15.650,1:15.840
2021,11,perez,4,1:17.233,1:16.443,1:16.421
2021,11,gasly,5,1:16.874,1:16.394,1:16.483
2021,11,norris,6,1:17.081,1:16.385,1:16.489
2021,11,leclerc,7,1:17.084,1:16.574,1:16.496
2021,11,ocon,8,1:17.367,1:16.766,1:16.653
2021,11,alonso,9,1:17.123,1:16.541,1:16.715
2021,11,vettel,10,1:17.105,1:16.794,1:16.750
2021,11,ricciardo,11,1:17.664,1:16.871,
2021,11,stroll,12,1:17.038,1:16.893,
2021,11,raikkonen,13,1:17.553,1:17.564,
2021,11,giovinazzi,14,1:17.776,1:17.583,
2021,11,sainz,15,1:16.649,,
2021,11,tsunoda,16,1:17.919,,
2021,11,russell,17,1:17.944,,
2021,11,latifi,18,1:18.036,,
2021,11,mazepin,19,1:18.922,,
2021,11,mick_schumacher,20,,,
2021,12,max_verstappen,1,1:58.717,1:56.559,1:59.765
2021,12,russell,2,1:59.864,1:56.950,2:00.086
2021,12,hamilton,3,1:59.218,1:56.229,2:00.099
2021,12,ricciardo,4,2:01.583,1:57.127,2:00.864
2021,12,vettel,5,2:00.175,1:56.814,2:00.935
2021,12,gasly,6,2:00.387,1:56.440,2:01.164
2021,12,perez,7,1:59.334,1:56.886,2:02.112
2021,12,bottas,8,1:59.870,1:56.295,2:02.502
2021,12,ocon,9,2:01.824,1:57.354,2:03.513
2021,12,norris,10,1:58.301,1:56.025,
2021,12,leclerc,11,2:00.728,1:57.721,
2021,12,latifi,12,2:00.966,1:58.056,
2021,12,sainz,13,2:01.184,1:58.137,
2021,12,alonso,14,2:01.653,1:58.205,
2021,12,stroll,15,2:01.597,1:58.231,
2021,12,giovinazzi,16,2:02.306,,
2021,12,tsunoda,17,2:02.413,,
2021,12,mick_schumacher,18,2:03.973,,
2021,12,raikkonen,19,2:04.452,,
2021,12,mazepin,20,2:04.939,,
2021,13,max_verstappen,1,1:10.036,1:09.071,1:08.885
2021,13,hamilton,2,1:10.114,1:09.726,1:08.923
2021,13,bottas,3,1:10.219,1:09.769,1:09.222
2021,13,gasly,4,1:10.274,1:09.541,1:09.478
2021,13,leclerc,5,1:09.829,1:09.437,1:09.527
2021,13,sainz,6,1:10.022,1:09.870,1:09.537
2021,13,giovinazzi,7,1:10.050,1:10.033,1:09.590
2021,13,ocon,8,1:10.179,1:09.919,1:09.933
2021,13,alonso,9,1:10.435,1:10.020,1:09.956
2021,13,ricciardo,10,1:10.255,1:09.865,1:10.166
2021,13,russell,11,1:10.382,1:10.332,
2021,13,stroll,12,1:10.438,1:10.367,
2021,13,norris,13,1:10.489,1:10.406,
2021,13,latifi,14,1:10.093,1:11.161,
2021,13,tsunoda,15,1:10.462,1:11.314,
2021,13,perez,16,1:10.530,,
2021,13,vettel,17,1:10.731,,
2021,13,kubica,18,1:11.301,,
2021,13,mick_schumacher,19,1:11.387,,
2021,13,mazepin,20,1:11.875,,
2021,14,bottas,1,1:20.685,1:20.032,1:19.555
2021,14,hamilton,2,1:20.543,1:19.936,1:19.651
2021,14,max_verstappen,3,1:21.035,1:20.229,1:19.966
2021,14,norris,4,1:20.916,1:20.059,1:19.989
2021,14,ricciardo,5,1:21.292,1:20.435,1:19.995
2021,14,gasly,6,1:21.440,1:20.556,1:20.260
2021,14,sainz,7,1:21.118,1:20.750,1:20.462
2021,14,leclerc,8,1:21.219,1:20.767,1:20.510
2021,14,perez,9,1:21.308,1:20.882,1:20.611
2021,14,giovinazzi,10,1:21.197,1:20.726,1:20.808
2021,14,vettel,11,1:21.394,1:20.913,
2021,14,stroll,12,1:21.415,1:21.020,
2021,14,alonso,13,1:21.487,1:21.069,
2021,14,ocon,14,1:21.500,1:21.103,
2021,14,russell,15,1:21.890,1:21.392,
2021,14,latifi,16,1:21.925,,
2021,14,tsunoda,17,1:21.973,,
2021,14,mick_schumacher,18,1:22.248,,
2021,14,kubica,19,1:22.530,,
2021,14,mazepin,20,1:22.716,,
2021,15,norris,1,1:47.238,1:45.827,1:41.993
2021,15,sainz,2,1:47.924,1:46.521,1:42.510
2021,15,russell,3,1:48.303,1:46.435,1:42.983
2021,15,hamilton,4,1:45.992,1:45.129,1:44.050
2021,15,ricciardo,5,1:48.345,1:46.361,1:44.156
2021,15,alonso,6,1:47.877,1:45.514,1:44.204
2021,15,bottas,7,1:46.396,1:45.306,1:44.710
2021,15,stroll,8,1:48.322,1:46.360,1:44.956
2021,15,perez,9,1:46.455,1:45.834,1:45.337
2021,15,ocon,10,1:48.099,1:46.070,1:45.865
2021,15,vettel,11,1:47.205,1:46.573,
2021,15,gasly,12,1:47.828,1:46.641,
2021,15,tsunoda,13,1:48.854,1:46.751,
2021,15,latifi,14,1:48.252,,
2021,15,leclerc,15,1:48.470,,
2021,15,raikkonen,16,1:49.586,,
2021,15,mick_schumacher,17,1:49.830,,
2021,15,giovinazzi,18,1:51.023,,
2021,15,mazepin,19,1:53.764,,
2021,15,max_verstappen,20,,,
2021,16,hamilton,1,1:24.585,1:23.082,1:22.868
2021,16,bottas,2,1:25.047,1:23.579,1:22.998
2021,16,max_verstappen,3,1:24.592,1:23.732,1:23.196
2021,16,leclerc,4,1:24.869,1:24.015,1:23.265
2021,16,gasly,5,1:24.704,1:23.817,1:23.326
2021,16,alonso,6,1:25.174,1:23.914,1:23.477
2021,16,perez,7,1:24.963,1:23.961,1:23.706
2021,16,norris,8,1:25.138,1:24.642,1:23.954
2021,16,stroll,9,1:25.511,1:24.601,1:24.305
2021,16,tsunoda,10,1:25.409,1:24.054,1:24.368
2021,16,vettel,11,1:25.787,1:24.795,
2021,16,ocon,12,1:25.422,1:24.842,
2021,16,russell,13,1:25.417,1:25.007,
2021,16,mick_schumacher,14,1:25.555,1:25.200,
2021,16,sainz,15,1:25.177,,
2021,16,ricciardo,16,1:25.881,,
2021,16,latifi,17,1:26.086,,
2021,16,giovinazzi,18,1:26.430,,
2021,16,raikkonen,19,1:27.525,,
2021,16,mazepin,20,1:28.449,,
2021,17,max_verstappen,1,1:34.352,1:33.464,1:32.910
2021,17,hamilton,2,1:34.579,1:33.797,1:33.119
2021,17,perez,3,1:34.369,1:34.178,1:33.134
