season,round,driver_id,qualifying_position,q1,q2,q3
2017,4,ericsson,19,1:37.507,,
2017,4,grosjean,20,1:37.620,,
2017,5,hamilton,1,1:20.511,1:20.210,1:19.149
2017,5,vettel,2,1:20.939,1:20.295,1:19.200
2017,5,bottas,3,1:20.991,1:20.300,1:19.373
2017,5,raikkonen,4,1:20.742,1:20.621,1:19.439
2017,5,max_verstappen,5,1:21.430,1:20.722,1:19.706
2017,5,ricciardo,6,1:21.704,1:20.855,1:20.175
2017,5,alonso,7,1:22.015,1:21.251,1:21.048
2017,5,perez,8,1:21.998,1:21.239,1:21.070
2017,5,massa,9,1:22.138,1:21.222,1:21.232
2017,5,ocon,10,1:21.901,1:21.148,1:21.272
2017,5,kevin_magnussen,11,1:21.945,1:21.329,
2017,5,sainz,12,1:21.941,1:21.371,
2017,5,hulkenberg,13,1:22.091,1:21.397,
2017,5,grosjean,14,1:21.822,1:21.517,
2017,5,wehrlein,15,1:22.327,1:21.803,
2017,5,ericsson,16,1:22.332,,
2017,5,jolyon_palmer,17,1:22.401,,
2017,5,stroll,18,1:22.411,,
2017,5,vandoorne,19,1:22.532,,
2017,5,kvyat,20,1:22.746,,
2017,6,raikkonen,1,1:13.117,1:12.231,1:12.178
2017,6,vettel,2,1:13.090,1:12.449,1:12.221
2017,6,bottas,3,1:13.325,1:12.901,1:12.223
2017,6,max_verstappen,4,1:13.078,1:12.697,1:12.496
2017,6,ricciardo,5,1:13.219,1:13.011,1:12.998
2017,6,sainz,6,1:13.526,1:13.397,1:13.162
2017,6,perez,7,1:13.530,1:13.430,1:13.329
2017,6,grosjean,8,1:13.786,1:13.203,1:13.349
2017,6,button,9,1:13.723,1:13.453,1:13.613
2017,6,vandoorne,10,1:13.476,1:13.249,
2017,6,kvyat,11,1:13.899,1:13.516,
2017,6,hulkenberg,12,1:13.787,1:13.628,
2017,6,kevin_magnussen,13,1:13.531,1:13.959,
2017,6,hamilton,14,1:13.640,1:14.106,
2017,6,massa,15,1:13.796,1:20.529,
2017,6,ocon,16,1:14.101,,
2017,6,jolyon_palmer,17,1:14.696,,
2017,6,stroll,18,1:14.893,,
2017,6,wehrlein,19,1:15.159,,
2017,6,ericsson,20,1:15.276,,
2017,7,hamilton,1,1:12.692,1:12.496,1:11.459
2017,7,vettel,2,1:13.046,1:12.749,1:11.789
2017,7,bottas,3,1:12.685,1:12.563,1:12.177
2017,7,raikkonen,4,1:13.548,1:12.580,1:12.252
2017,7,max_verstappen,5,1:13.177,1:12.751,1:12.403
2017,7,ricciardo,6,1:13.543,1:12.810,1:12.557
2017,7,massa,7,1:13.435,1:13.012,1:12.858
2017,7,perez,8,1:13.470,1:13.262,1:13.018
2017,7,ocon,9,1:13.520,1:13.320,1:13.135
2017,7,hulkenberg,10,1:13.804,1:13.406,1:13.271
2017,7,kvyat,11,1:13.802,1:13.690,
2017,7,alonso,12,1:13.669,1:13.693,
2017,7,sainz,13,1:14.051,1:13.756,
2017,7,grosjean,14,1:13.780,1:13.839,
2017,7,jolyon_palmer,15,1:13.990,1:14.293,
2017,7,vandoorne,16,1:14.182,,
2017,7,stroll,17,1:14.209,,
2017,7,kevin_magnussen,18,1:14.318,,
2017,7,ericsson,19,1:14.495,,
2017,7,wehrlein,20,1:14.810,,
2017,8,hamilton,1,1:41.983,1:41.275,1:40.593
2017,8,bottas,2,1:43.026,1:41.502,1:41.027
2017,8,raikkonen,3,1:42.678,1:42.090,1:41.693
2017,8,vettel,4,1:42.952,1:41.911,1:41.841
2017,8,max_verstappen,5,1:42.544,1:41.961,1:41.879
2017,8,perez,6,1:43.162,1:42.467,1:42.111
2017,8,ocon,7,1:43.051,1:42.751,1:42.186
2017,8,stroll,8,1:43.613,1:42.284,1:42.753
2017,8,massa,9,1:43.165,1:42.735,1:42.798
2017,8,ricciardo,10,1:42.857,1:42.215,1:43.414
2017,8,kvyat,11,1:42.927,1:43.186,
2017,8,sainz,12,1:43.489,1:43.347,
2017,8,kevin_magnussen,13,1:44.029,1:43.796,
2017,8,hulkenberg,14,1:43.930,1:44.267,
2017,8,wehrlein,15,1:44.317,1:44.603,
2017,8,alonso,16,1:44.334,,
2017,8,grosjean,17,1:44.468,,
2017,8,ericsson,18,1:44.795,,
2017,8,vandoorne,19,1:45.030,,
2017,9,bottas,1,1:05.760,1:04.316,1:04.251
2017,9,vettel,2,1:05.585,1:04.772,1:04.293
2017,9,hamilton,3,1:05.064,1:04.800,1:04.424
2017,9,raikkonen,4,1:05.148,1:05.004,1:04.779
2017,9,ricciardo,5,1:05.854,1:05.161,1:04.896
2017,9,max_verstappen,6,1:05.779,1:04.948,1:04.983
2017,9,grosjean,7,1:05.902,1:05.319,1:05.480
2017,9,perez,8,1:05.975,1:05.435,1:05.605
2017,9,ocon,9,1:06.033,1:05.550,1:05.674
2017,9,sainz,10,1:05.675,1:05.544,1:05.726
2017,9,hulkenberg,11,1:06.174,1:05.597,
2017,9,alonso,12,1:06.158,1:05.602,
2017,9,vandoorne,13,1:06.316,1:05.741,
2017,9,kvyat,14,1:05.990,1:05.884,
2017,9,kevin_magnussen,15,1:06.143,,
2017,9,jolyon_palmer,16,1:06.345,,
2017,9,massa,17,1:06.534,,
2017,9,stroll,18,1:06.608,,
2017,9,ericsson,19,1:06.857,,
2017,9,wehrlein,20,1:07.011,,
2017,10,hamilton,1,1:39.069,1:27.893,1:26.600
2017,10,raikkonen,2,1:40.455,1:28.992,1:27.147
2017,10,vettel,3,1:39.962,1:28.978,1:27.356
2017,10,bottas,4,1:39.698,1:28.732,1:27.376
2017,10,max_verstappen,5,1:38.912,1:29.431,1:28.130
2017,10,hulkenberg,6,1:39.201,1:29.340,1:28.856
2017,10,perez,7,1:42.009,1:29.824,1:28.902
2017,10,ocon,8,1:39.738,1:29.701,1:29.074
2017,10,vandoorne,9,1:40.011,1:30.105,1:29.418
2017,10,grosjean,10,1:42.042,1:29.966,1:29.549
2017,10,jolyon_palmer,11,1:41.404,1:30.193,
2017,10,kvyat,12,1:41.726,1:30.355,
2017,10,alonso,13,1:37.598,1:30.600,
2017,10,sainz,14,1:41.114,1:31.368,
2017,10,massa,15,1:41.874,1:31.482,
2017,10,stroll,16,1:42.573,,
2017,10,kevin_magnussen,17,1:42.577,,
2017,10,wehrlein,18,1:42.593,,
2017,10,ericsson,19,1:42.633,,
2017,10,ricciardo,20,1:42.966,,
2017,11,vettel,1,1:17.244,1:16.802,1:16.276
2017,11,raikkonen,2,1:17.364,1:17.207,1:16.444
2017,11,bottas,3,1:18.058,1:17.362,1:16.530
2017,11,hamilton,4,1:17.492,1:16.693,1:16.707
2017,11,max_verstappen,5,1:17.266,1:17.028,1:16.797
2017,11,ricciardo,6,1:17.702,1:17.698,1:16.818
2017,11,hulkenberg,7,1:18.137,1:17.655,1:17.468
2017,11,alonso,8,1:18.395,1:17.919,1:17.549
2017,11,vandoorne,9,1:18.479,1:18.000,1:17.894
2017,11,sainz,10,1:18.948,1:18.311,1:18.912
2017,11,jolyon_palmer,11,1:18.699,1:18.415,
2017,11,ocon,12,1:18.843,1:18.495,
2017,11,kvyat,13,1:18.702,1:18.538,
2017,11,perez,14,1:19.095,1:18.639,
2017,11,grosjean,15,1:19.085,1:18.771,
2017,11,kevin_magnussen,16,1:19.095,,
2017,11,stroll,17,1:19.102,,
2017,11,wehrlein,18,1:19.839,,
2017,11,resta,19,1:19.868,,
2017,11,ericsson,20,1:19.972,,
2017,12,hamilton,1,1:44.184,1:42.927,1:42.553
2017,12,vettel,2,1:44.275,1:43.987,1:42.795
2017,12,bottas,3,1:44.773,1:43.249,1:43.094
2017,12,raikkonen,4,1:44.729,1:43.700,1:43.270
2017,12,max_verstappen,5,1:44.535,1:43.940,1:43.380
2017,12,ricciardo,6,1:45.114,1:44.224,1:43.863
2017,12,hulkenberg,7,1:45.280,1:44.988,1:44.982
2017,12,perez,8,1:45.591,1:44.894,1:45.244
2017,12,ocon,9,1:45.277,1:45.006,1:45.369
2017,12,jolyon_palmer,10,1:45.447,1:44.685,
2017,12,alonso,11,1:45.668,1:45.090,
2017,12,grosjean,12,1:45.728,1:45.133,
2017,12,kevin_magnussen,13,1:45.535,1:45.400,
2017,12,sainz,14,1:45.374,1:45.439,
2017,12,vandoorne,15,1:45.441,,
2017,12,massa,16,1:45.823,,
2017,12,kvyat,17,1:46.028,,
2017,12,stroll,18,1:46.915,,
2017,12,ericsson,19,1:47.214,,
2017,12,wehrlein,20,1:47.679,,
2017,13,hamilton,1,1:36.009,1:34.660,1:35.554
2017,13,max_verstappen,2,1:37.344,1:36.113,1:36.702
2017,13,ricciardo,3,1:38.304,1:37.313,1:36.841
2017,13,stroll,4,1:37.653,1:37.002,1:37.032
2017,13,ocon,5,1:38.775,1:37.580,1:37.719
2017,13,bottas,6,1:35.716,1:35.396,1:37.833
2017,13,raikkonen,7,1:38.235,1:37.031,1:37.987
2017,13,vettel,8,1:37.198,1:36.223,1:38.064
2017,13,massa,9,1:38.338,1:37.456,1:38.251
2017,13,vandoorne,10,1:38.767,1:37.471,1:39.157
2017,13,perez,11,1:38.511,1:37.582,
2017,13,hulkenberg,12,1:39.242,1:38.059,
2017,13,alonso,13,1:39.134,1:38.202,
2017,13,kvyat,14,1:39.183,1:38.245,
2017,13,sainz,15,1:39.788,1:38.526,
2017,13,kevin_magnussen,16,1:40.489,,
2017,13,jolyon_palmer,17,1:40.646,,
2017,13,ericsson,18,1:41.732,,
2017,13,wehrlein,19,1:41.875,,
2017,13,grosjean,20,1:43.355,,
2017,14,vettel,1,1:43.336,1:40.529,1:39.491
2017,14,max_verstappen,2,1:42.010,1:40.332,1:39.814
2017,14,ricciardo,3,1:42.063,1:40.385,1:39.840
2017,14,raikkonen,4,1:43.328,1:40.525,1:40.069
2017,14,hamilton,5,1:42.455,1:40.577,1:40.126
2017,14,bottas,6,1:43.137,1:41.409,1:40.810
2017,14,hulkenberg,7,1:42.586,1:41.277,1:41.013
2017,14,alonso,8,1:42.086,1:41.442,1:41.179
2017,14,vandoorne,9,1:42.222,1:41.227,1:41.398
2017,14,sainz,10,1:42.176,1:41.826,1:42.056
2017,14,jolyon_palmer,11,1:42.472,1:42.107,
2017,14,perez,12,1:43.594,1:42.246,
2017,14,kvyat,13,1:42.544,1:42.338,
2017,14,ocon,14,1:43.626,1:42.760,
2017,14,grosjean,15,1:43.627,1:43.883,
2017,14,kevin_magnussen,16,1:43.756,,
2017,14,massa,17,1:44.014,,
2017,14,stroll,18,1:44.728,,
2017,14,wehrlein,19,1:45.059,,
2017,14,ericsson,20,1:45.570,,
2017,15,hamilton,1,1:31.605,1:30.977,1:30.076
2017,15,raikkonen,2,1:32.259,1:30.926,1:30.121
2017,15,max_verstappen,3,1:31.920,1:30.931,1:30.541
2017,15,ricciardo,4,1:32.416,1:31.061,1:30.595
2017,15,bottas,5,1:32.254,1:30.803,1:30.758
2017,15,ocon,6,1:32.527,1:31.651,1:31.478
2017,15,vandoorne,7,1:32.838,1:31.848,1:31.582
2017,15,hulkenberg,8,1:32.586,1:31.778,1:31.607
2017,15,perez,9,1:32.768,1:31.484,1:31.658
2017,15,alonso,10,1:33.049,1:32.010,1:31.704
2017,15,massa,11,1:32.267,1:32.034,
2017,15,jolyon_palmer,12,1:32.576,1:32.100,
2017,15,stroll,13,1:33.000,1:32.307,
2017,15,sainz,14,1:32.650,1:32.402,
2017,15,gasly,15,1:32.547,1:32.558,
2017,15,grosjean,16,1:33.308,,
2017,15,kevin_magnussen,17,1:33.434,,
2017,15,wehrlein,18,1:33.483,,
2017,15,ericsson,19,1:33.970,,
2017,15,vettel,20,,,
2017,16,hamilton,1,1:29.047,1:27.819,1:27.319
2017,16,bottas,2,1:29.332,1:28.543,1:27.651
2017,16,vettel,3,1:29.352,1:28.225,1:27.791
2017,16,ricciardo,4,1:29.475,1:28.935,1:28.306
2017,16,max_verstappen,5,1:29.181,1:28.747,1:28.332
2017,16,raikkonen,6,1:29.163,1:29.079,1:28.498
2017,16,ocon,7,1:30.115,1:29.199,1:29.111
2017,16,perez,8,1:29.696,1:29.343,1:29.260
2017,16,massa,9,1:30.352,1:29.687,1:29.480
2017,16,alonso,10,1:30.525,1:29.749,1:30.687
2017,16,vandoorne,11,1:30.654,1:29.778,
2017,16,hulkenberg,12,1:30.252,1:29.879,
2017,16,kevin_magnussen,13,1:30.774,1:29.972,
2017,16,jolyon_palmer,14,1:30.516,1:30.022,
2017,16,sainz,15,1:30.565,1:30.413,
2017,16,grosjean,16,1:30.849,,
2017,16,gasly,17,1:31.317,,
2017,16,stroll,18,1:31.409,,
2017,16,ericsson,19,1:31.597,,
2017,16,wehrlein,20,1:31.885,,
2017,17,hamilton,1,1:34.822,1:33.437,1:33.108
2017,17,vettel,2,1:35.420,1:34.103,1:33.347
2017,17,bottas,3,1:35.309,1:33.769,1:33.568
2017,17,ricciardo,4,1:35.991,1:34.495,1:33.577
2017,17,raikkonen,5,1:35.649,1:33.840,1:33.577
2017,17,max_verstappen,6,1:34.899,1:34.716,1:33.658
2017,17,ocon,7,1:35.849,1:35.113,1:34.647
2017,17,sainz,8,1:35.517,1:34.899,1:34.852
2017,17,alonso,9,1:35.712,1:35.046,1:35.007
2017,17,perez,10,1:36.358,1:34.789,1:35.148
2017,17,massa,11,1:35.603,1:35.155,
2017,17,kvyat,12,1:36.073,1:35.529,
2017,17,vandoorne,13,1:36.286,1:35.641,
2017,17,grosjean,14,1:36.835,1:35.870,
2017,17,hulkenberg,15,1:35.740,,
2017,17,ericsson,16,1:36.842,,
2017,17,stroll,17,1:36.868,,
2017,17,brendon_hartley,18,1:36.889,,
2017,17,wehrlein,19,1:37.179,,
2017,17,kevin_magnussen,20,1:37.394,,
2017,18,vettel,1,1:17.665,1:16.870,1:16.488
2017,18,max_verstappen,2,1:17.630,1:16.524,1:16.574
2017,18,hamilton,3,1:17.518,1:17.035,1:16.934
2017,18,bottas,4,1:17.578,1:17.161,1:16.958
2017,18,raikkonen,5,1:18.148,1:17.534,1:17.238
2017,18,ocon,6,1:18.336,1:17.827,1:17.437
2017,18,ricciardo,7,1:18.208,1:17.631,1:17.447
2017,18,hulkenberg,8,1:18.322,1:17.792,1:17.466
2017,18,sainz,9,1:18.405,1:17.753,1:17.794
2017,18,perez,10,1:18.020,1:17.868,1:17.807
2017,18,massa,11,1:18.570,1:18.099,
2017,18,stroll,12,1:18.902,1:19.159,
2017,18,brendon_hartley,13,1:18.683,,
2017,18,alonso,14,1:17.710,,
2017,18,vandoorne,15,1:18.578,,
2017,18,ericsson,16,1:19.176,,
2017,18,wehrlein,17,1:19.333,,
2017,18,kevin_magnussen,18,1:19.443,,
2017,18,grosjean,19,1:19.473,,
2017,19,bottas,1,1:09.452,1:08.638,1:08.322
2017,19,vettel,2,1:09.643,1:08.494,1:08.360
2017,19,raikkonen,3,1:09.405,1:09.116,1:08.538
2017,19,max_verstappen,4,1:09.820,1:09.050,1:08.925
2017,19,ricciardo,5,1:09.828,1:09.533,1:09.330
2017,19,perez,6,1:10.145,1:09.760,1:09.598
2017,19,alonso,7,1:10.172,1:09.593,1:09.617
2017,19,hulkenberg,8,1:10.078,1:09.726,1:09.703
2017,19,sainz,9,1:10.227,1:09.768,1:09.805
2017,19,massa,10,1:09.789,1:09.612,1:09.841
2017,19,ocon,11,1:10.168,1:09.830,
2017,19,grosjean,12,1:10.148,1:09.879,
2017,19,vandoorne,13,1:10.286,1:10.116,
2017,19,kevin_magnussen,14,1:10.521,1:10.154,
2017,19,brendon_hartley,15,1:10.625,,
2017,19,wehrlein,16,1:10.678,,
2017,19,gasly,17,1:10.686,,
2017,19,stroll,18,1:10.776,,
2017,19,ericsson,19,1:10.875,,
2017,19,hamilton,20,,,
2017,20,bottas,1,1:37.356,1:36.822,1:36.231
2017,20,hamilton,2,1:37.391,1:36.742,1:36.403
2017,20,vettel,3,1:37.817,1:37.023,1:36.777
2017,20,ricciardo,4,1:38.016,1:37.583,1:36.959
2017,20,raikkonen,5,1:37.453,1:37.302,1:36.985
2017,20,max_verstappen,6,1:38.021,1:37.777,1:37.328
2017,20,hulkenberg,7,1:38.781,1:38.138,1:38.282
2017,20,perez,8,1:38.601,1:38.359,1:38.374
2017,20,ocon,9,1:38.896,1:38.392,1:38.397
2017,20,massa,10,1:38.629,1:38.565,1:38.550
2017,20,alonso,11,1:38.820,1:38.636,
2017,20,sainz,12,1:38.810,1:38.725,
2017,20,vandoorne,13,1:38.777,1:38.808,
2017,20,kevin_magnussen,14,1:39.395,1:39.298,
2017,20,stroll,15,1:39.503,1:39.646,
2017,20,grosjean,16,1:39.516,,
2017,20,gasly,17,1:39.724,,
2017,20,wehrlein,18,1:39.930,,
2017,20,ericsson,19,1:39.994,,
2017,20,brendon_hartley,20,1:40.471,,
2018,1,hamilton,1,1:22.824,1:22.051,1:21.164
2018,1,raikkonen,2,1:23.096,1:22.507,1:21.828
2018,1,vettel,3,1:23.348,1:21.944,1:21.838
2018,1,max_verstappen,4,1:23.483,1:22.416,1:21.879
2018,1,ricciardo,5,1:23.494,1:22.897,1:22.152
2018,1,kevin_magnussen,6,1:23.909,1:23.300,1:23.187
2018,1,grosjean,7,1:23.671,1:23.468,1:23.339
2018,1,hulkenberg,8,1:23.782,1:23.544,1:23.532
2018,1,sainz,9,1:23.529,1:23.061,1:23.577
2018,1,bottas,10,1:23.686,1:22.089,
2018,1,alonso,11,1:23.597,1:23.692,
2018,1,vandoorne,12,1:24.073,1:23.853,
2018,1,perez,13,1:24.344,1:24.005,
2018,1,stroll,14,1:24.464,1:24.230,
2018,1,ocon,15,1:24.503,1:24.786,
2018,1,brendon_hartley,16,1:24.532,,
2018,1,ericsson,17,1:24.556,,
2018,1,leclerc,18,1:24.636,,
2018,1,sirotkin,19,1:24.922,,
2018,1,gasly,20,1:25.295,,
2018,2,vettel,1,1:29.060,1:28.341,1:27.958
2018,2,raikkonen,2,1:28.951,1:28.515,1:28.101
2018,2,bottas,3,1:29.275,1:28.794,1:28.124
2018,2,hamilton,4,1:29.396,1:28.458,1:28.220
2018,2,ricciardo,5,1:29.552,1:28.962,1:28.398
2018,2,gasly,6,1:30.121,1:29.836,1:29.329
2018,2,kevin_magnussen,7,1:29.594,1:29.623,1:29.358
2018,2,hulkenberg,8,1:30.260,1:29.187,1:29.570
2018,2,ocon,9,1:30.338,1:30.009,1:29.874
2018,2,sainz,10,1:29.893,1:29.802,1:29.986
2018,2,brendon_hartley,11,1:30.412,1:30.105,
2018,2,perez,12,1:30.218,1:30.156,
2018,2,alonso,13,1:30.530,1:30.212,
2018,2,vandoorne,14,1:30.479,1:30.525,
2018,2,max_verstappen,15,1:29.374,,
2018,2,grosjean,16,1:30.530,,
2018,2,ericsson,17,1:31.063,,
2018,2,sirotkin,18,1:31.414,,
2018,2,leclerc,19,1:31.420,,
2018,2,stroll,20,1:31.503,,
2018,3,vettel,1,1:32.171,1:32.385,1:31.095
2018,3,raikkonen,2,1:32.474,1:32.286,1:31.182
2018,3,bottas,3,1:32.921,1:32.063,1:31.625
2018,3,hamilton,4,1:33.283,1:31.914,1:31.675
2018,3,max_verstappen,5,1:32.932,1:32.809,1:31.796
2018,3,ricciardo,6,1:33.877,1:32.688,1:31.948
2018,3,hulkenberg,7,1:33.545,1:32.494,1:32.532
2018,3,perez,8,1:33.464,1:32.931,1:32.758
2018,3,sainz,9,1:33.315,1:32.970,1:32.819
2018,3,grosjean,10,1:33.238,1:32.524,1:32.855
2018,3,kevin_magnussen,11,1:33.359,1:32.986,
2018,3,ocon,12,1:33.585,1:33.057,
2018,3,alonso,13,1:33.428,1:33.232,
2018,3,vandoorne,14,1:33.824,1:33.505,
2018,3,brendon_hartley,15,1:34.013,1:33.795,
2018,3,sirotkin,16,1:34.062,,
2018,3,gasly,17,1:34.101,,
2018,3,stroll,18,1:34.285,,
2018,3,leclerc,19,1:34.454,,
2018,3,ericsson,20,1:34.914,,
2018,4,vettel,1,1:42.762,1:43.015,1:41.498
2018,4,hamilton,2,1:42.693,1:42.676,1:41.677
2018,4,bottas,3,1:43.355,1:42.679,1:41.837
2018,4,ricciardo,4,1:42.857,1:43.482,1:41.911
2018,4,max_verstappen,5,1:42.642,1:42.901,1:41.994
2018,4,raikkonen,6,1:42.538,1:42.510,1:42.490
2018,4,ocon,7,1:43.021,1:42.967,1:42.523
2018,4,perez,8,1:43.992,1:43.366,1:42.547
2018,4,hulkenberg,9,1:43.746,1:43.232,1:43.066
2018,4,sainz,10,1:43.426,1:43.464,1:43.351
2018,4,stroll,11,1:44.359,1:43.585,
2018,4,sirotkin,12,1:44.261,1:43.886,
2018,4,alonso,13,1:44.010,1:44.019,
2018,4,leclerc,14,1:43.752,1:44.074,
2018,4,kevin_magnussen,15,1:43.674,1:44.759,
2018,4,vandoorne,16,1:44.489,,
2018,4,gasly,17,1:44.496,,
2018,4,ericsson,18,1:45.541,,
2018,4,brendon_hartley,19,1:57.354,,
2018,4,grosjean,20,,,
2018,5,hamilton,1,1:17.633,1:17.166,1:16.173
2018,5,bottas,2,1:17.674,1:17.111,1:16.213
2018,5,vettel,3,1:17.031,1:16.802,1:16.305
2018,5,raikkonen,4,1:17.483,1:17.071,1:16.612
2018,5,max_verstappen,5,1:17.411,1:17.266,1:16.816
2018,5,ricciardo,6,1:17.623,1:17.638,1:16.818
2018,5,kevin_magnussen,7,1:18.169,1:17.618,1:17.676
2018,5,alonso,8,1:18.276,1:18.100,1:17.721
2018,5,sainz,9,1:18.480,1:17.803,1:17.790
2018,5,grosjean,10,1:18.305,1:17.699,1:17.835
2018,5,vandoorne,11,1:18.885,1:18.323,
2018,5,gasly,12,1:18.550,1:18.463,
2018,5,ocon,13,1:18.813,1:18.696,
2018,5,leclerc,14,1:18.661,1:18.910,
2018,5,perez,15,1:18.740,1:19.098,
2018,5,hulkenberg,16,1:18.923,,
2018,5,ericsson,17,1:19.493,,
2018,5,sirotkin,18,1:19.695,,
2018,5,stroll,19,1:20.225,,
2018,5,brendon_hartley,20,,,
2018,6,ricciardo,1,1:12.013,1:11.278,1:10.810
2018,6,vettel,2,1:12.415,1:11.518,1:11.039
2018,6,hamilton,3,1:12.460,1:11.584,1:11.232
2018,6,raikkonen,4,1:12.639,1:11.391,1:11.266
2018,6,bottas,5,1:12.434,1:12.002,1:11.441
2018,6,ocon,6,1:13.028,1:12.188,1:12.061
2018,6,alonso,7,1:12.657,1:12.269,1:12.110
2018,6,sainz,8,1:12.950,1:12.286,1:12.130
2018,6,perez,9,1:12.848,1:12.194,1:12.154
2018,6,gasly,10,1:12.941,1:12.313,1:12.221
2018,6,hulkenberg,11,1:13.065,1:12.411,
2018,6,vandoorne,12,1:12.463,1:12.440,
2018,6,sirotkin,13,1:12.706,1:12.521,
2018,6,leclerc,14,1:12.829,1:12.714,
2018,6,grosjean,15,1:12.930,1:12.728,
2018,6,brendon_hartley,16,1:13.179,,
2018,6,ericsson,17,1:13.265,,
2018,6,stroll,18,1:13.323,,
2018,6,kevin_magnussen,19,1:13.393,,
2018,6,max_verstappen,20,,,
2018,7,vettel,1,1:11.710,1:11.524,1:10.764
2018,7,bottas,2,1:11.950,1:11.514,1:10.857
2018,7,max_verstappen,3,1:12.008,1:11.472,1:10.937
2018,7,hamilton,4,1:11.835,1:11.740,1:10.996
2018,7,raikkonen,5,1:11.725,1:11.620,1:11.095
2018,7,ricciardo,6,1:12.459,1:11.434,1:11.116
2018,7,hulkenberg,7,1:12.795,1:11.916,1:11.973
2018,7,ocon,8,1:12.577,1:12.141,1:12.084
2018,7,sainz,9,1:12.689,1:12.097,1:12.168
2018,7,perez,10,1:12.702,1:12.395,1:12.671
2018,7,kevin_magnussen,11,1:12.680,1:12.606,
2018,7,brendon_hartley,12,1:12.587,1:12.635,
2018,7,leclerc,13,1:12.945,1:12.661,
2018,7,alonso,14,1:12.979,1:12.856,
2018,7,vandoorne,15,1:12.998,1:12.865,
2018,7,gasly,16,1:13.047,,
2018,7,stroll,17,1:13.590,,
2018,7,sirotkin,18,1:13.643,,
2018,7,ericsson,19,1:14.593,,
2018,7,grosjean,20,,,
2018,8,hamilton,1,1:31.271,1:30.645,1:30.029
2018,8,bottas,2,1:31.776,1:31.227,1:30.147
2018,8,vettel,3,1:31.820,1:30.751,1:30.400
2018,8,max_verstappen,4,1:31.531,1:30.818,1:30.705
2018,8,ricciardo,5,1:31.910,1:31.538,1:30.895
2018,8,raikkonen,6,1:31.567,1:30.772,1:31.057
2018,8,sainz,7,1:32.394,1:32.016,1:32.126
2018,8,leclerc,8,1:32.538,1:32.055,1:32.635
2018,8,kevin_magnussen,9,1:32.169,1:31.510,1:32.930
2018,8,grosjean,10,1:32.083,1:31.472,
2018,8,ocon,11,1:32.786,1:32.075,
2018,8,hulkenberg,12,1:32.949,1:32.115,
2018,8,perez,13,1:32.692,1:32.454,
2018,8,gasly,14,1:32.447,1:32.460,
2018,8,ericsson,15,1:32.804,1:32.820,
2018,8,alonso,16,1:32.976,,
2018,8,brendon_hartley,17,1:33.025,,
2018,8,vandoorne,18,1:33.162,,
2018,8,sirotkin,19,1:33.636,,
2018,8,stroll,20,1:33.729,,
2018,9,bottas,1,1:04.175,1:03.756,1:03.130
2018,9,hamilton,2,1:04.080,1:03.577,1:03.149
2018,9,vettel,3,1:04.347,1:03.544,1:03.464
2018,9,raikkonen,4,1:04.234,1:03.975,1:03.660
2018,9,max_verstappen,5,1:04.273,1:04.001,1:03.840
2018,9,grosjean,6,1:04.242,1:04.059,1:03.892
2018,9,ricciardo,7,1:04.723,1:04.403,1:03.996
2018,9,kevin_magnussen,8,1:04.460,1:04.291,1:04.051
2018,9,sainz,9,1:04.948,1:04.561,1:04.725
2018,9,hulkenberg,10,1:04.864,1:04.676,1:05.019
2018,9,ocon,11,1:05.148,1:04.845,
2018,9,gasly,12,1:05.011,1:04.874,
2018,9,leclerc,13,1:04.967,1:04.979,
2018,9,alonso,14,1:04.965,1:05.058,
2018,9,stroll,15,1:05.264,1:05.286,
2018,9,vandoorne,16,1:05.271,,
2018,9,perez,17,1:05.279,,
2018,9,sirotkin,18,1:05.322,,
2018,9,brendon_hartley,19,1:05.366,,
2018,9,ericsson,20,1:05.479,,
2018,10,hamilton,1,1:26.818,1:26.256,1:25.892
2018,10,vettel,2,1:26.585,1:26.372,1:25.936
2018,10,raikkonen,3,1:27.549,1:26.483,1:25.990
2018,10,bottas,4,1:27.025,1:26.413,1:26.217
2018,10,max_verstappen,5,1:27.309,1:27.013,1:26.602
2018,10,ricciardo,6,1:27.979,1:27.369,1:27.099
2018,10,kevin_magnussen,7,1:28.143,1:27.730,1:27.244
2018,10,grosjean,8,1:28.086,1:27.522,1:27.455
2018,10,leclerc,9,1:27.962,1:27.790,1:27.879
2018,10,ocon,10,1:28.279,1:27.843,1:28.194
2018,10,hulkenberg,11,1:28.017,1:27.901,
2018,10,perez,12,1:28.210,1:27.928,
2018,10,alonso,13,1:28.187,1:28.139,
2018,10,gasly,14,1:28.399,1:28.343,
2018,10,ericsson,15,1:28.249,1:28.391,
2018,10,sainz,16,1:28.456,,
2018,10,vandoorne,17,1:29.096,,
2018,10,sirotkin,18,1:29.252,,
2018,10,stroll,19,,,
2018,10,brendon_hartley,20,,,
2018,11,vettel,1,1:12.538,1:12.505,1:11.212
2018,11,bottas,2,1:12.962,1:12.152,1:11.416
2018,11,raikkonen,3,1:12.505,1:12.336,1:11.547
2018,11,max_verstappen,4,1:13.127,1:12.188,1:11.822
2018,11,kevin_magnussen,5,1:13.105,1:12.523,1:12.200
2018,11,grosjean,6,1:12.986,1:12.722,1:12.544
2018,11,hulkenberg,7,1:13.479,1:12.946,1:12.560
2018,11,sainz,8,1:13.324,1:13.032,1:12.692
2018,11,leclerc,9,1:13.077,1:12.995,1:12.717
